from,to
2114,3944
2114,3460
2114,1030
2114,1033
2114,3830
2114,2462
2114,1919
2114,5750
2114,2846
2114,4051
2114,5872
2114,601
2114,2340
2114,5919
2114,5905
2114,2841
2114,3787
2114,1548
2114,4218
2114,2385
2114,1070
2114,3118
2114,3753
2114,4545
2114,2769
2114,3160
2114,384
2114,429
2114,347
2114,362
2114,2106
2114,3922
2114,3799
2114,4008
2114,3565
2114,1318
2114,1009
2114,843
2114,5152
2114,4025
2114,4832
2114,3108
2114,5692
2114,2714
2114,313
2114,1645
2114,3359
2114,5201
2114,4000
2114,6015
2114,2483
1352,4849
4809,4032
6040,5308
6040,5478
4743,1928
4743,3020
4743,1708
4743,2673
4743,4238
4743,1669
2131,2960
1029,4166
1029,2850
4367,3539
2925,4288
2925,2964
49,46
316,4772
1929,2694
1929,6028
1929,6139
1929,3225
1929,5167
1929,32
1929,4583
1929,128
1929,2423
1929,3249
1929,5599
1929,6070
1929,2971
1929,5323
1929,2103
1929,5463
1929,3851
3814,1651
3814,6139
3814,1321
3814,2313
3814,774
3814,6273
3814,3249
3814,1466
3814,5839
3814,2361
3814,5737
3814,1136
3814,501
3814,2601
1291,46
458,5568
458,570
2688,4032
3728,6175
3728,719
3728,2473
3728,3324
3728,624
3728,5807
3728,5861
3728,5109
2504,5308
2504,4444
2504,6264
2929,1011
1489,4391
1302,4391
852,5656
5829,1783
328,6174
5899,727
585,3776
5187,4287
5822,2256
3727,1494
3099,3539
